,valeur,ticks
203007,-0.0018751700981704503,FLAG_DOCUMENT_5  : -0.0019
203007,-0.00192290667257355,CC_SK_DPD  : -0.0019
298274,0.0001009652179513923,FLAG_DOCUMENT_4  : 0.0001
298274,0.00010193465945178406,NAME_INCOME_TYPE  : 0.0001
298274,0.00010215736027944077,ORGANIZATION_TYPE  : 0.0001
298274,0.00015684369661808176,FLAG_DOCUMENT_15  : 0.0002
298274,0.00019819264776032623,FLAG_DOCUMENT_13  : 0.0002
298274,0.00019862984773180012,ORGANIZATION_TYPE  : 0.0002
298274,0.00021423232677485342,FLAG_DOCUMENT_19  : 0.0002
298274,-0.0021797776774648042,CC_AMT_DRAWINGS_ATM_CURRENT_VAR  : -0.0022
298274,-0.002493083953731621,CC_AMT_PAYMENT_TOTAL_CURRENT_VAR  : -0.0025
298274,-0.0031554722704352075,CC_AMT_PAYMENT_CURRENT_VAR  : -0.0032
426346,0.0001805214579864968,FLAG_DOCUMENT_21  : 0.0002
426346,0.0002135022912779709,ORGANIZATION_TYPE  : 0.0002
426346,-0.002948622400162565,ORGANIZATION_TYPE  : -0.0029
426346,-0.005100056895672316,ORGANIZATION_TYPE  : -0.0051
426346,-0.005549126623243348,FONDKAPREMONT_MODE  : -0.0055
426346,-0.007929197694539597,CC_SK_DPD  : -0.0079
426346,-0.010458146054548208,ORGANIZATION_TYPE  : -0.0105
426346,-0.014142740764712907,CC_SK_DPD  : -0.0141
426346,-0.01719523748075302,CC_SK_DPD_VAR  : -0.0172
426346,-0.018571457208205074,CC_SK_DPD  : -0.0186
242393,3.824949694788215e-05,FLAG_DOCUMENT_2  : 0.0
242393,4.448693086021128e-05,FLAG_DOCUMENT_7  : 0.0
242393,-4.7545300981482237e-05,ORGANIZATION_TYPE  : -0.0
242393,-6.83341410264341e-05,FLAG_DOCUMENT_21  : -0.0001
242393,-0.0003100911334367437,ORGANIZATION_TYPE  : -0.0003
242393,-0.00046058771222377533,ORGANIZATION_TYPE  : -0.0005
242393,-0.000759694498888668,OCCUPATION_TYPE  : -0.0008
242393,-0.0011166778896997684,NAME_EDUCATION_TYPE  : -0.0011
242393,-0.0012174053714077994,NAME_TYPE_SUITE_A  : -0.0012
242393,-0.006109179164159918,ORGANIZATION_TYPE  : -0.0061
455445,-0.002377894214086401,FLAG_DOCUMENT_19  : -0.0024
455445,-0.0024802542788835455,ORGANIZATION_TYPE  : -0.0025
455445,-0.0031476982893041587,ORGANIZATION_TYPE  : -0.0031
455445,-0.004610457322962546,CC_CNT_DRAWINGS_CURRENT  : -0.0046
455445,-0.004868651276040019,WALLSMATERIAL_MODE  : -0.0049
455445,-0.006356112797283886,OCCUPATION_TYPE  : -0.0064
455445,-0.006656583528108873,CC_CNT_DRAWINGS_POS_CURRENT  : -0.0067
455445,-0.007498853364090574,CC_AMT_DRAWINGS_CURRENT  : -0.0075
455445,-0.009229036442039993,CC_AMT_DRAWINGS_POS_CURRENT  : -0.0092
455445,-0.02158191273304053,HOUSETYPE_MODE  : -0.0216
285799,-6.7961653208043855e-06,NAME_INCOME_TYPE  : -0.0
285799,-9.331961767261832e-06,FLAG_DOCUMENT_20  : -0.0
285799,-1.0185363024174855e-05,FLAG_DOCUMENT_2  : -0.0
285799,-1.3317027835647266e-05,ORGANIZATION_TYPE  : -0.0
285799,-1.3627237268527093e-05,ORGANIZATION_TYPE  : -0.0
285799,-1.4888845411081454e-05,FLAG_DOCUMENT_19  : -0.0
285799,-1.9267164409475475e-05,ORGANIZATION_TYPE  : -0.0
285799,8.146627726551919e-05,NAME_EDUCATION_TYPE  : 0.0001
285799,-0.00048212700577903193,FLAG_CONT  : -0.0005
285799,-0.0041900256685249515,ORGANIZATION_TYPE  : -0.0042
125731,3.4850129410718354e-05,NAME_INCOME_TYPE  : 0.0
125731,3.5415259063022145e-05,FLAG_DOCUMENT_17  : 0.0
125731,-5.94403509399462e-05,ORGANIZATION_TYPE  : -0.0001
125731,-0.0002235508241388297,FLAG_DOCUMENT_21  : -0.0002
125731,-0.00036658755699542,FLAG_DOCUMENT_2  : -0.0004
125731,-0.00038628054763138715,NAME_EDUCATION_TYPE  : -0.0004
125731,-0.0005123078481648341,FLAG_DOCUMENT_19  : -0.0005
125731,-0.0009107624839871277,CC_AMT_BALANCE  : -0.0009
125731,-0.0009193975383948305,CC_AMT_RECIVABLE  : -0.0009
125731,-0.000986651568591942,CC_AMT_RECEIVABLE_PRINCIPAL  : -0.001
142240,2.614021611976467e-05,ORGANIZATION_TYPE  : 0.0
142240,2.7744386734465355e-05,FLAG_DOCUMENT_19  : 0.0
142240,2.9881108936980195e-05,ORGANIZATION_TYPE  : 0.0
142240,4.003494026514482e-05,ORGANIZATION_TYPE  : 0.0
142240,4.1610132578145256e-05,ORGANIZATION_TYPE  : 0.0
142240,5.240835286864098e-05,ORGANIZATION_TYPE  : 0.0001
142240,5.389628185582592e-05,NAME_TYPE_SUITE_A  : 0.0001
142240,-0.00013985462403206256,ORGANIZATION_TYPE  : -0.0001
142240,-0.001973527363128825,ORGANIZATION_TYPE  : -0.002
142240,-0.008579721862732712,WALLSMATERIAL_MODE  : -0.0086
429419,3.7974787245983406e-08,ORGANIZATION_TYPE  : 0.0
429419,-7.695732158144115e-07,ORGANIZATION_TYPE  : -0.0
429419,1.4157607185757326e-06,FLAG_DOCUMENT_4  : 0.0
429419,-2.7781269102331587e-06,ORGANIZATION_TYPE  : -0.0
429419,-3.6126931535356287e-06,ORGANIZATION_TYPE  : -0.0
429419,-4.225211239664197e-06,FLAG_DOCUMENT_2  : -0.0
429419,5.741056609769209e-06,ORGANIZATION_TYPE  : 0.0
429419,-5.981993969981895e-06,NAME_INCOME_TYPE  : -0.0
429419,-6.311516463559814e-06,ORGANIZATION_TYPE  : -0.0
429419,-0.0019791776086902626,NAME_FAMILY_STATUS  : -0.002
375495,8.621365512019058e-07,ORGANIZATION_TYPE  : 0.0
375495,-2.3027694186806588e-06,FLAG_DOCUMENT_7  : -0.0
375495,-5.294359729200334e-06,FLAG_DOCUMENT_20  : -0.0
375495,-5.889153190845772e-06,NAME_TYPE_SUITE  : -0.0
375495,-6.054893251261551e-06,NAME_EDUCATION_TYPE  : -0.0
375495,-6.76951030441577e-06,ORGANIZATION_TYPE  : -0.0
375495,-6.775513986066858e-06,NAME_INCOME_TYPE  : -0.0
375495,-1.1645733706447805e-05,ORGANIZATION_TYPE  : -0.0
375495,-0.001692392652017791,NAME_INCOME_TYPE  : -0.0017
375495,-0.004133100546637023,CC_AMT_INST_REGULARITY  : -0.0041
393393,0.00014567082241097982,FLAG_DOCUMENT_2  : 0.0001
393393,0.0001476723013357422,ORGANIZATION_TYPE  : 0.0001
393393,0.00015100826936764416,ORGANIZATION_TYPE  : 0.0002
393393,0.00021039129533352433,ORGANIZATION_TYPE  : 0.0002
393393,0.00027438538084667905,ORGANIZATION_TYPE  : 0.0003
393393,-0.002142240874810315,CC_AMT_DRAWINGS_ATM_CURRENT_VAR  : -0.0021
393393,-0.0029044614101350515,CC_AMT_PAYMENT_CURRENT_VAR  : -0.0029
393393,-0.0033721126182010962,FLAG_DOCUMENT_19  : -0.0034
393393,-0.004664228694761391,OCCUPATION_TYPE  : -0.0047
393393,-0.01598736123819104,ORGANIZATION_TYPE  : -0.016
179993,6.059844154636368e-06,ORGANIZATION_TYPE  : 0.0
179993,-6.77635550445503e-06,ORGANIZATION_TYPE  : -0.0
179993,-7.31085906405756e-06,FLAG_DOCUMENT_20  : -0.0
179993,-7.790256765621609e-06,ORGANIZATION_TYPE  : -0.0
179993,-7.835226008969703e-06,NAME_INCOME_TYPE  : -0.0
179993,-1.0491506588140636e-05,ORGANIZATION_TYPE  : -0.0
179993,-1.3200694629124429e-05,NAME_TYPE_SUITE  : -0.0
179993,-0.0005679855013132457,ORGANIZATION_TYPE  : -0.0006
179993,-0.0014683395104888649,ORGANIZATION_TYPE  : -0.0015
179993,-0.003551301877716538,WALLSMATERIAL_MODE  : -0.0036
120013,6.698166475000728e-05,NAME_INCOME_TYPE  : 0.0001
120013,6.775139011755929e-05,ORGANIZATION_TYPE  : 0.0001
120013,6.924675629653822e-05,FLAG_DOCUMENT_20  : 0.0001
120013,7.360486700159916e-05,FLAG_DOCUMENT_4  : 0.0001
120013,0.00010489293669470577,ORGANIZATION_TYPE  : 0.0001
120013,-0.00034675080394800187,ORGANIZATION_TYPE  : -0.0003
120013,-0.0006932248808919597,ORGANIZATION_TYPE  : -0.0007
120013,-0.0010309366977016776,FLAG_DOCUMENT_8  : -0.001
120013,-0.001340827203340802,NAME_TYPE  : -0.0013
120013,-0.002832180210957002,ORGANIZATION_TYPE_School  : -0.0028
125390,4.3069914340390406e-05,NAME_INCOME_TYPE  : 0.0
125390,4.915089784453559e-05,ORGANIZATION_TYPE  : 0.0
125390,5.088720788162021e-05,FLAG_DOCUMENT_17  : 0.0001
125390,5.831413764893264e-05,ORGANIZATION_TYPE  : 0.0001
125390,5.8946147283476615e-05,FLAG_DOCUMENT_20  : 0.0001
125390,7.071974146048261e-05,FLAG_CONT  : 0.0001
125390,7.576483055512137e-05,ORGANIZATION_TYPE  : 0.0001
125390,-0.0002890432889313404,ORGANIZATION_TYPE  : -0.0003
125390,-0.0026379132974041113,CC_AMT_DRAWINGS_POS_CURRENT_VAR  : -0.0026
125390,-0.005120074479491602,FONDKAPREMONT_MODE  : -0.0051
321886,4.99937538918987e-06,ORGANIZATION_TYPE  : 0.0
321886,-8.311297588280484e-06,ORGANIZATION_TYPE  : -0.0
321886,-9.401921802170543e-06,NAME_INCOME_TYPE  : -0.0
321886,-1.0450547165335295e-05,ORGANIZATION_TYPE  : -0.0
321886,-1.4030888622769687e-05,FLAG_DOCUMENT_20  : -0.0
321886,-1.4521372333731797e-05,ORGANIZATION_TYPE  : -0.0
321886,-1.5271393092664285e-05,ORGANIZATION_TYPE  : -0.0
321886,-0.0006128711422730183,NAME_TYPE_SUITE  : -0.0006
321886,-0.002499911474515627,ORGANIZATION_TYPE  : -0.0025
321886,-0.005467429696272175,ORGANIZATION_TYPE  : -0.0055
447341,2.3790304930155523e-06,ORGANIZATION_TYPE  : 0.0
447341,2.7035412814121944e-06,ORGANIZATION_TYPE  : 0.0
447341,-5.80164539118719e-06,ORGANIZATION_TYPE  : -0.0
447341,-8.52038645413339e-06,NAME_INCOME_TYPE  : -0.0
447341,-1.091753419782875e-05,NAME_TYPE_SUITE  : -0.0
447341,-1.17378792633212e-05,ORGANIZATION_TYPE  : -0.0
447341,-1.328315490957549e-05,ORGANIZATION_TYPE  : -0.0
447341,-0.0003320146477513148,OCCUPATION_TYPE  : -0.0003
447341,-0.00044854293328356893,ORGANIZATION_TYPE  : -0.0004
447341,-0.003263309624269453,WALLSMATERIAL_MODE  : -0.0033
198439,1.6982828103524268e-05,FLAG_DOCUMENT_21  : 0.0
198439,1.7367150068876276e-05,FLAG_DOCUMENT_17  : 0.0
198439,1.757020459651521e-05,ORGANIZATION_TYPE  : 0.0
198439,1.978133890703981e-05,ORGANIZATION_TYPE  : 0.0
198439,-0.00014553904797251342,HOUSETYPE_MODE  : -0.0001
198439,-0.00033852666555221584,OCCUPATION_TYPE  : -0.0003
198439,-0.0005004300888385435,NAME_FAMILY_STATUS  : -0.0005
198439,-0.0005038603931356976,ORGANIZATION_TYPE  : -0.0005
198439,-0.0007349785410983319,FLAG_CONT  : -0.0007
198439,-0.002439075394926462,ORGANIZATION_TYPE  : -0.0024
302740,0.00016045760076801544,NAME_INCOME_TYPE  : 0.0002
302740,-0.0015971456969757014,FLAG_DOCUMENT_2  : -0.0016
302740,-0.0016149713740122365,ORGANIZATION_TYPE  : -0.0016
302740,-0.0019613710864821187,ORGANIZATION_TYPE  : -0.002
302740,-0.002219193300441634,FONDKAPREMONT_MODE  : -0.0022
302740,-0.004027594268694252,CC_CNT_DRAWINGS_CURRENT  : -0.004
302740,-0.004323344966533223,CC_CNT_DRAWINGS_POS_CURRENT  : -0.0043
302740,-0.005973377459280693,CC_AMT_DRAWINGS_POS_CURRENT  : -0.006
302740,-0.006080674547799083,CC_AMT_DRAWINGS_CURRENT  : -0.0061
302740,-0.018334231117884077,NAME_TYPE_SUITE_A  : -0.0183
123241,-1.8769686598736622e-05,NAME_INCOME_TYPE  : -0.0
123241,-4.7559887324677124e-05,FLAG_DOCUMENT_20  : -0.0
123241,-4.8718264235666425e-05,FLAG_DOCUMENT_7  : -0.0
123241,-5.033565057808931e-05,ORGANIZATION_TYPE  : -0.0001
123241,-5.062559172962153e-05,NAME_INCOME_TYPE  : -0.0001
123241,-6.680705661170426e-05,ORGANIZATION_TYPE  : -0.0001
123241,-6.793847590849423e-05,FLAG_DOCUMENT_17  : -0.0001
123241,-7.661696526150167e-05,FLAG_DOCUMENT_15  : -0.0001
123241,-8.384885645236485e-05,ORGANIZATION_TYPE  : -0.0001
123241,-9.13867913025113e-05,ORGANIZATION_TYPE  : -0.0001
278571,0.0001276476314709531,ORGANIZATION_TYPE  : 0.0001
278571,-0.00012829671323243475,FLAG_DOCUMENT_21  : -0.0001
278571,0.00015127089824577914,ORGANIZATION_TYPE  : 0.0002
278571,0.00017763064561606665,FLAG_DOCUMENT_7  : 0.0002
278571,-0.0003400594187714339,ORGANIZATION_TYPE  : -0.0003
278571,-0.000615858693921879,ORGANIZATION_TYPE  : -0.0006
278571,-0.0015712688345354505,NAME_FAMILY_STATUS  : -0.0016
278571,-0.0016811209165064958,NAME_INCOME_TYPE  : -0.0017
278571,-0.0027879964491657576,FONDKAPREMONT_MODE  : -0.0028
278571,-0.015507775240457653,ORGANIZATION_TYPE  : -0.0155
173765,9.158161450391625e-05,ORGANIZATION_TYPE  : 0.0001
173765,9.2407024674308e-05,FLAG_DOCUMENT_17  : 0.0001
173765,9.243369446323593e-05,ORGANIZATION_TYPE  : 0.0001
173765,9.356317584831914e-05,NAME_INCOME_TYPE  : 0.0001
173765,9.753973840989294e-05,FLAG_DOCUMENT_7  : 0.0001
173765,-0.001187518850205384,FLAG_DOCUMENT_15  : -0.0012
173765,-0.00197954812615045,CC_AMT_RECEIVABLE_PRINCIPAL  : -0.002
173765,-0.0023110861996614687,FLAG_DOCUMENT_21  : -0.0023
173765,-0.002356891070209311,CC_AMT_RECIVABLE  : -0.0024
173765,-0.010708173949185867,CC_AMT_PAYMENT_TOTAL_CURRENT  : -0.0107
446933,0.00013998618245520634,NAME_INCOME_TYPE  : 0.0001
446933,0.00014373117432013967,ORGANIZATION_TYPE  : 0.0001
446933,0.0001593687654736076,ORGANIZATION_TYPE  : 0.0002
446933,-0.00044684324483395415,FLAG_DOCUMENT_13  : -0.0004
446933,-0.0005190410607618252,ORGANIZATION_TYPE  : -0.0005
446933,-0.0005975296016474577,ORGANIZATION_TYPE  : -0.0006
446933,-0.0016172389512885243,NAME_INCOME_TYPE  : -0.0016
446933,-0.0016781384937825247,ORGANIZATION_TYPE  : -0.0017
446933,-0.0019806451994657543,NAME_TYPE  : -0.002
446933,-0.0033714716767801354,OCCUPATION_TYPE  : -0.0034
108518,2.8076449816003698e-06,ORGANIZATION_TYPE  : 0.0
108518,-3.933544911885862e-06,ORGANIZATION_TYPE  : -0.0
108518,-7.819904027393015e-06,FLAG_DOCUMENT_2  : -0.0
108518,-1.0336791480765595e-05,NAME_EDUCATION_TYPE  : -0.0
108518,-1.125002829542139e-05,ORGANIZATION_TYPE  : -0.0
108518,-1.2068050059750704e-05,ORGANIZATION_TYPE  : -0.0
108518,-1.3668156753818635e-05,ORGANIZATION_TYPE  : -0.0
108518,2.549121163027067e-05,ORGANIZATION_TYPE  : 0.0
108518,2.935363256719289e-05,ORGANIZATION_TYPE  : 0.0
108518,-0.012082181318112286,OCCUPATION_TYPE_LowskillLaborers  : -0.0121
325684,2.8353260239326835e-06,ORGANIZATION_TYPE  : 0.0
325684,3.4121021339455157e-06,ORGANIZATION_TYPE  : 0.0
325684,-4.660724018090292e-06,ORGANIZATION_TYPE  : -0.0
325684,-5.947152506743668e-06,ORGANIZATION_TYPE  : -0.0
325684,-5.997467654278983e-06,NAME_INCOME_TYPE  : -0.0
325684,-6.36499828759692e-06,NAME_EDUCATION_TYPE  : -0.0
325684,-6.811419074480467e-06,FLAG_DOCUMENT_7  : -0.0
325684,-6.823332637584645e-06,FLAG_DOCUMENT_2  : -0.0
325684,-0.0011203770672927502,FLAG_DOCUMENT_17  : -0.0011
325684,-0.0037391367622547143,WALLSMATERIAL_MODE  : -0.0037
103407,7.920989295858497e-05,FLAG_DOCUMENT_17  : 0.0001
103407,7.99846387589632e-05,ORGANIZATION_TYPE  : 0.0001
103407,8.011437318865165e-05,FLAG_DOCUMENT_7  : 0.0001
103407,8.018113087116903e-05,ORGANIZATION_TYPE  : 0.0001
103407,0.00011027082894350868,FLAG_DOCUMENT_15  : 0.0001
103407,0.00012448650834374908,ORGANIZATION_TYPE  : 0.0001
103407,0.0001271358019436599,FLAG_DOCUMENT_19  : 0.0001
103407,-0.002541075879660009,NAME_TYPE  : -0.0025
103407,-0.0034503686800561343,ORGANIZATION_TYPE  : -0.0035
103407,-0.005199019127780526,FONDKAPREMONT_MODE  : -0.0052
223632,3.678367243515406e-05,NAME_EDUCATION_TYPE  : 0.0
223632,3.729517637534128e-05,FLAG_DOCUMENT_21  : 0.0
223632,3.792712307340066e-05,ORGANIZATION_TYPE  : 0.0
223632,6.53073302272235e-05,NAME_TYPE_SUITE  : 0.0001
223632,-0.0005130593333761391,FLAG_DOCUMENT_19  : -0.0005
223632,-0.0005646003558747598,FLAG_CONT  : -0.0006
223632,-0.0006774408012790859,ORGANIZATION_TYPE  : -0.0007
223632,-0.0013224146780891172,CC_AMT_PAYMENT_CURRENT_VAR  : -0.0013
223632,-0.0028326977519229756,WALLSMATERIAL_MODE  : -0.0028
223632,-0.004644828446797161,OCCUPATION_TYPE_LowskillLaborers  : -0.0046
298055,7.991332095949338e-05,NAME_INCOME_TYPE  : 0.0001
298055,0.0001081892117073155,ORGANIZATION_TYPE  : 0.0001
298055,0.00012496982660261112,ORGANIZATION_TYPE  : 0.0001
298055,0.0001357636989787516,ORGANIZATION_TYPE  : 0.0001
298055,0.00013941977662570152,FLAG_DOCUMENT_19  : 0.0001
298055,0.00014799571394899616,ORGANIZATION_TYPE  : 0.0001
298055,-0.0002745574871301821,ORGANIZATION_TYPE  : -0.0003
298055,-0.002062634368945926,CC_SK_DPD  : -0.0021
298055,-0.002239997295507181,ORGANIZATION_TYPE  : -0.0022
298055,-0.009995784087075864,NAME_TYPE_SUITE  : -0.01
325324,-0.0003010420843285535,NAME_INCOME_TYPE  : -0.0003
325324,0.00034600808561615845,FLAG_DOCUMENT_20  : 0.0003
325324,0.0003543354115298124,ORGANIZATION_TYPE  : 0.0004
325324,-0.0011030750763128463,ORGANIZATION_TYPE  : -0.0011
325324,-0.002170748182530404,CC_CNT_DRAWINGS_CURRENT_VAR  : -0.0022
325324,-0.0044851115512518185,ORGANIZATION_TYPE  : -0.0045
325324,-0.005546360864313956,CC_CNT_DRAWINGS_POS_CURRENT  : -0.0055
325324,-0.007565428377339826,CC_CNT_DRAWINGS_CURRENT  : -0.0076
325324,-0.008046188306158884,CC_AMT_DRAWINGS_POS_CURRENT  : -0.008
325324,-0.008765874403387577,CC_AMT_DRAWINGS_CURRENT  : -0.0088
410608,-3.0256334208121754e-06,ORGANIZATION_TYPE  : -0.0
410608,-7.620506884023591e-06,ORGANIZATION_TYPE  : -0.0
410608,-8.390822678686827e-06,FLAG_DOCUMENT_21  : -0.0
410608,-1.0599582487111907e-05,FLAG_DOCUMENT_19  : -0.0
410608,-1.241947907419042e-05,NAME_EDUCATION_TYPE  : -0.0
410608,3.736788746309399e-05,ORGANIZATION_TYPE  : 0.0
410608,-0.0011165681998543397,ORGANIZATION_TYPE  : -0.0011
410608,-0.0017820256148083358,ORGANIZATION_TYPE  : -0.0018
410608,-0.002567142827933348,FLAG_DOCUMENT_4  : -0.0026
410608,-0.005747429575856305,FONDKAPREMONT_MODE  : -0.0057
446037,2.5479893018302197e-05,ORGANIZATION_TYPE  : 0.0
446037,2.5567419610362926e-05,ORGANIZATION_TYPE  : 0.0
446037,3.4800370054186606e-05,FLAG_DOCUMENT_20  : 0.0
446037,3.8943476774128705e-05,FLAG_DOCUMENT_7  : 0.0
446037,-0.0001426378716635163,FLAG_DOCUMENT_19  : -0.0001
446037,-0.00015007962608791901,ORGANIZATION_TYPE  : -0.0002
446037,-0.00033231980374432904,NAME_EDUCATION_TYPE  : -0.0003
446037,-0.00033460978958225167,ORGANIZATION_TYPE  : -0.0003
446037,-0.001104983876041892,NAME_TYPE  : -0.0011
446037,-0.0011856064649130723,FLAG_EMAIL  : -0.0012
380295,-2.272127820041514e-06,NAME_INCOME_TYPE  : -0.0
380295,-4.61026420023477e-06,ORGANIZATION_TYPE  : -0.0
380295,-6.578015383766555e-06,ORGANIZATION_TYPE  : -0.0
380295,-8.000834238121085e-06,NAME_INCOME_TYPE  : -0.0
380295,-8.33676159662422e-06,ORGANIZATION_TYPE  : -0.0
380295,-8.374748383450678e-06,ORGANIZATION_TYPE  : -0.0
380295,-1.0596435362056412e-05,FLAG_DOCUMENT_21  : -0.0
380295,-1.102660453176239e-05,ORGANIZATION_TYPE  : -0.0
380295,-1.4001925634319947e-05,FLAG_DOCUMENT_15  : -0.0
380295,-0.0007098532265828392,CNT  : -0.0007
147707,6.703255298317934e-05,ORGANIZATION_TYPE  : 0.0001
147707,7.000403930274365e-05,FLAG_DOCUMENT_17  : 0.0001
147707,8.191235326276104e-05,ORGANIZATION_TYPE  : 0.0001
147707,8.192276026745821e-05,FLAG_DOCUMENT_15  : 0.0001
147707,9.245561078253679e-05,ORGANIZATION_TYPE  : 0.0001
147707,0.00010134500688392496,FLAG_DOCUMENT_20  : 0.0001
147707,-0.0028611864435241674,CC_NAME_CONTRACT_STATUS_Signed_VAR  : -0.0029
147707,-0.003061083270544361,CC_NAME_CONTRACT_STATUS_Signed  : -0.0031
147707,-0.003071913773228432,CC_NAME_CONTRACT_STATUS_Signed  : -0.0031
147707,-0.003413926626090613,CC_NAME_CONTRACT_STATUS_Signed  : -0.0034
260128,8.833093646431849e-05,FLAG_DOCUMENT_20  : 0.0001
260128,0.00012020036799850249,ORGANIZATION_TYPE  : 0.0001
260128,0.00014000797157451481,FLAG_DOCUMENT_15  : 0.0001
260128,0.0001496561948837204,ORGANIZATION_TYPE  : 0.0001
260128,0.00016550234302936144,ORGANIZATION_TYPE  : 0.0002
260128,0.0002942600384797195,FLAG_DOCUMENT_14  : 0.0003
260128,-0.0010853179344071356,ORGANIZATION_TYPE  : -0.0011
260128,-0.0037408034728641684,WALLSMATERIAL_MODE  : -0.0037
260128,-0.010137916849465573,OCCUPATION_TYPE_Privateservice  : -0.0101
260128,-0.020531594882427232,ORGANIZATION_TYPE_Services  : -0.0205
310677,0.00015612957008982422,NAME_EDUCATION_TYPE  : 0.0002
310677,0.00021476183427202974,FLAG_DOCUMENT_21  : 0.0002
310677,0.000221658705640285,ORGANIZATION_TYPE  : 0.0002
310677,0.0002610544461578039,FLAG_DOCUMENT_19  : 0.0003
310677,0.0003000320353940924,ORGANIZATION_TYPE  : 0.0003
310677,-0.0009887721542195718,NAME_TYPE_SUITE  : -0.001
310677,-0.0025170375388017807,NONLIVINGAPARTMENTS_AVG  : -0.0025
310677,-0.0027786597290759105,NONLIVINGAPARTMENTS_MODE  : -0.0028
310677,-0.0029829354566931945,LIVE_REGIONT_WORK_REGION  : -0.003
310677,-0.006748447581176766,REG_REGIONT_LIVE_REGION  : -0.0067
222272,-5.956445434942957e-05,ORGANIZATION_TYPE  : -0.0001
222272,-6.098822774760842e-05,ORGANIZATION_TYPE  : -0.0001
222272,-6.168892219415318e-05,FLAG_DOCUMENT_2  : -0.0001
222272,-6.171189609451426e-05,NAME_INCOME_TYPE  : -0.0001
222272,-6.203123765448736e-05,ORGANIZATION_TYPE  : -0.0001
222272,-6.345569433877321e-05,ORGANIZATION_TYPE  : -0.0001
222272,-8.621836181389417e-05,ORGANIZATION_TYPE  : -0.0001
222272,-9.936960362952773e-05,NAME_TYPE_SUITE  : -0.0001
222272,-0.00012358735880526657,OCCUPATION_TYPE  : -0.0001
222272,-0.0001238228978042105,FLAG_DOCUMENT_13  : -0.0001
100160,9.094407697954519e-05,ORGANIZATION_TYPE  : 0.0001
100160,9.230358324211736e-05,NAME_INCOME_TYPE  : 0.0001
100160,9.37323173564256e-05,ORGANIZATION_TYPE  : 0.0001
100160,0.0001264042761330695,FLAG_DOCUMENT_7  : 0.0001
100160,-0.000715311960170431,ORGANIZATION_TYPE  : -0.0007
100160,-0.0015954678036424412,OCCUPATION_TYPE  : -0.0016
100160,-0.0017692801826727702,FLAG_DOCUMENT_21  : -0.0018
100160,-0.0018907895167913761,FLAG_DOCUMENT_20  : -0.0019
100160,-0.0020623168465822507,REG_REGIONT_WORK_REGION  : -0.0021
100160,-0.006402322058199218,REG_REGIONT_LIVE_REGION  : -0.0064
409582,4.790384153206892e-05,NAME_EDUCATION_TYPE  : 0.0
409582,5.046406195329465e-05,ORGANIZATION_TYPE  : 0.0001
409582,7.067357701885553e-05,OCCUPATION_TYPE  : 0.0001
409582,-0.00019597487183796252,ORGANIZATION_TYPE  : -0.0002
409582,-0.0003714767703127302,ORGANIZATION_TYPE  : -0.0004
409582,-0.00043866826289690506,FLAG_DOCUMENT_19  : -0.0004
409582,-0.0005665812409592943,NAME_INCOME_TYPE  : -0.0006
409582,-0.0006579596041197984,ORGANIZATION_TYPE  : -0.0007
409582,-0.0014112542208995662,OCCUPATION_TYPE  : -0.0014
409582,-0.0014909840549593403,ORGANIZATION_TYPE_School  : -0.0015
383364,0.0001497869828653362,ORGANIZATION_TYPE  : 0.0001
383364,0.00015324052755147344,FLAG_DOCUMENT_2  : 0.0002
383364,0.00015391395854892121,FLAG_DOCUMENT_19  : 0.0002
383364,-0.00043755438424058964,ORGANIZATION_TYPE  : -0.0004
383364,-0.0014740372923837232,ORGANIZATION_TYPE  : -0.0015
383364,-0.0016096927307078133,NONLIVINGAPARTMENTS_AVG  : -0.0016
383364,-0.0019253618073347828,NONLIVINGAPARTMENTS_MODE  : -0.0019
383364,-0.0022516349534596916,NONLIVINGAPARTMENTS_MEDI  : -0.0023
383364,-0.005338171407393714,FONDKAPREMONT_MODE  : -0.0053
383364,-0.016636987249806598,WALLSMATERIAL_MODE  : -0.0166
401724,-3.9846032836992346e-05,ORGANIZATION_TYPE  : -0.0
401724,-4.188272515398568e-05,ORGANIZATION_TYPE  : -0.0
401724,-4.253685077886275e-05,ORGANIZATION_TYPE  : -0.0
401724,-5.836293350053166e-05,FLAG_DOCUMENT_21  : -0.0001
401724,-6.604617047399665e-05,NAME_TYPE_Coopapartment  : -0.0001
401724,-6.748752583881407e-05,ORGANIZATION_TYPE  : -0.0001
401724,-6.807184642876476e-05,NAME_TYPE_SUITE  : -0.0001
401724,-7.086721846132821e-05,ORGANIZATION_TYPE  : -0.0001
401724,-7.857723094893323e-05,ORGANIZATION_TYPE  : -0.0001
401724,-8.392042650788784e-05,OCCUPATION_TYPE  : -0.0001
187321,4.636172148523956e-05,ORGANIZATION_TYPE  : 0.0
187321,4.868590583218547e-05,ORGANIZATION_TYPE  : 0.0
187321,6.35554876425851e-05,ORGANIZATION_TYPE  : 0.0001
187321,-6.794662792195916e-05,FLAG_DOCUMENT_9  : -0.0001
187321,8.139145863173205e-05,FLAG_DOCUMENT_21  : 0.0001
187321,-0.0003229310192488164,ORGANIZATION_TYPE  : -0.0003
187321,-0.00034931937287102405,ORGANIZATION_TYPE  : -0.0003
187321,-0.0006689973724598368,FLAG_DOCUMENT_17  : -0.0007
